 4.42415609914220e+006, 5.72144419277540e+006, 0.00000000000000e+000
 4.44115609914220e+006, 5.72144419277540e+006, 0.00000000000000e+000
 4.44215609914220e+006, 5.72144419277540e+006, 0.00000000000000e+000
 4.42415609914220e+006, 5.72044419277540e+006, 0.00000000000000e+000
 4.42515609914220e+006, 5.72044419277540e+006, 0.00000000000000e+000
 4.42615609914220e+006, 5.72044419277540e+006, 0.00000000000000e+000
 4.42815609914220e+006, 5.72044419277540e+006, 0.00000000000000e+000
 4.43915609914220e+006, 5.72044419277540e+006, 0.00000000000000e+000
 4.44015609914220e+006, 5.72044419277540e+006, 0.00000000000000e+000
 4.42715609914220e+006, 5.71944419277540e+006, 0.00000000000000e+000
 4.42915609914220e+006, 5.71944419277540e+006, 0.00000000000000e+000
 4.43815609914220e+006, 5.71944419277540e+006, 0.00000000000000e+000
 4.43015609914220e+006, 5.71844419277540e+006, 0.00000000000000e+000
 4.43615609914220e+006, 5.71844419277540e+006, 0.00000000000000e+000
 4.43715609914220e+006, 5.71844419277540e+006, 0.00000000000000e+000
 4.43015609914220e+006, 5.71744419277540e+006, 0.00000000000000e+000
 4.43115609914220e+006, 5.71744419277540e+006, 0.00000000000000e+000
 4.43215609914220e+006, 5.71744419277540e+006, 0.00000000000000e+000
 4.43315609914220e+006, 5.71744419277540e+006, 0.00000000000000e+000
 4.43415609914220e+006, 5.71744419277540e+006, 0.00000000000000e+000
 4.43515609914220e+006, 5.71744419277540e+006, 0.00000000000000e+000
